,open,high,low,close,volume,atr,ob_formed,ob_direction,entry_quality,qmp_fast,qmp_slow,qmp_macd,qmp_line,qmp_hist,qqe_rsi,qqe_rsi_ma,qqe_dar,qqe_momentum,signal_alignment
2026-05-02 11:45:00,78169.01,78169.01,78094.43,78143.08,74.12509,62.47071428571611,False,none,0.0,78189.23429556192,78229.7172194154,-40.48292385347304,-29.012953516097646,-11.469970337375393,28.845096783204852,28.845096783204852,15.783076562997636,-3.548879016977253,1.0
2026-05-02 12:00:00,78143.09,78161.72,78108.41,78144.43,57.03043,61.521428571429816,False,none,0.0,78172.10082531326,78216.60541274078,-44.5045874275238,-36.486135930098655,-8.018451497425147,29.30609540664821,29.30609540664821,15.754860988235214,0.4609986234433592,-1.0
2026-05-02 12:15:00,78144.43,78262.37,78144.42,78242.85,60.47433,65.19714285714456,False,none,0.0,78187.13234483195,78219.00884096767,-31.876496135722846,-37.043597869907956,5.16710173418511,54.08903271899276,54.08903271899276,15.99069964732572,24.78293731234455,1.0
2026-05-02 12:30:00,78242.86,78261.56,78191.08,78227.71,32.52616,67.80428571428742,False,none,0.0,78194.91319975759,78219.04031871518,-24.127118957592756,-34.40391365789168,10.276794700298922,50.94895395248259,50.94895395248259,16.16693926436547,-3.1400787665101717,-1.0
2026-05-02 12:45:00,78227.71,78227.71,78184.98,78211.24,32.7459,68.27857142857412,False,none,0.0,78196.58249352667,78216.76524644815,-20.182752921478823,-30.883472201188283,10.70071927970946,47.51922096652901,47.51922096652901,16.29434026273563,-3.429732985953578,-1.0
2026-05-02 13:00:00,78211.24,78423.85,78211.24,78392.44,148.7989,71.03642857143132,False,none,0.0,78249.58968034295,78240.63462758299,8.955052759964019,-17.712750852390307,26.667803612354327,71.57687888771659,71.57687888771659,16.65367017020843,24.057657921187577,1.0
2026-05-02 13:15:00,78392.43,78392.44,78306.79,78306.79,25.76227,74.99500000000262,False,none,0.0,78266.5960169311,78249.71279589429,16.883221036812756,-5.362636464999889,22.245857501812644,57.369990434711575,57.369990434711575,17.08209531266832,-14.206888453005014,-1.0
2026-05-02 13:30:00,78306.8,78361.34,78304.92,78361.34,20.5113,76.76357142857367,False,none,0.0,78295.216979413,78265.59121017548,29.625769237522036,8.01858839525783,21.607180842264206,62.75139411096411,62.75139411096411,17.451132839949327,5.381403676252532,1.0
2026-05-02 13:45:00,78361.33,78391.42,78322.33,78367.06,31.9324,76.79642857143024,False,none,0.0,78318.89856842281,78280.54578368035,38.3527847424557,20.588585121289455,17.76419962116624,63.306483210881794,63.306483210881794,17.70244612797991,0.5550890999176872,1.0
2026-05-02 14:00:00,78367.06,78397.11,78309.84,78309.84,24.05956,80.04071428571582,False,none,0.0,78320.74210686362,78285.67854816023,35.0635587033903,28.159829636732802,6.9037290666574975,54.09093933014366,54.09093933014366,17.965564305616486,-9.215543880738132,-1.0
2026-05-02 14:15:00,78309.84,78484.42,78309.84,78420.43,103.22848,90.27571428571537,False,none,0.0,78353.21417623569,78305.98853939105,47.225636844639666,37.659923420132614,9.565713424507052,65.26089325618891,65.26089325618891,18.263855240235543,11.169953926045245,1.0
2026-05-02 14:30:00,78420.43,78461.55,78385.0,78398.57,24.54463,90.00714285714432,False,none,0.0,78371.84555901132,78320.91044660876,50.935112402556115,45.458023179338696,5.477089223217419,61.86077087463624,61.86077087463624,18.487862062856685,-3.40012238155267,-1.0
2026-05-02 14:45:00,78398.58,78480.0,78398.57,78423.98,38.32664,91.73142857143,False,none,0.0,78393.03476066695,78337.75471303485,55.28004763209901,52.23206727679474,3.0479803553042757,64.3296262474189,64.3296262474189,18.63374669080884,2.468855372782663,1.0
2026-05-02 15:00:00,78423.98,78480.0,78423.98,78435.26,28.05639,89.90500000000091,False,none,0.0,78412.14194621527,78354.27829007762,57.86365613764792,57.61947377537638,0.24418236227154466,65.4638381262344,65.4638381262344,18.693134584250004,1.1342118788155062,1.0
2026-05-02 15:15:00,78435.26,78435.26,78365.96,78374.95,38.48789,89.5278571428571,False,none,0.0,78409.2399442418,78360.28504246639,48.954901775403414,57.87002965855146,-8.915127883148045,54.81385224275716,54.81385224275716,18.803787251719555,-10.64998588347725,1.0
2026-05-02 15:30:00,78374.95,78444.0,78374.94,78443.41,27.45386,90.6528571428571,False,none,0.0,78425.79484355685,78375.28191499467,50.512928562180605,58.234669951697384,-7.7217413895167795,62.68847984322745,62.68847984322745,18.921600666713882,7.874627600470291,-1.0
2026-05-02 15:45:00,78443.41,78487.68,78417.47,78487.67,32.1424,87.24285714285672,False,none,0.0,78450.63557398818,78394.82731646272,55.808257525466615,60.06548851051307,-4.257230985046455,66.94477108522021,66.94477108522021,18.996883788483448,4.256291241992763,-1.0
2026-05-02 16:00:00,78487.67,78557.62,78462.1,78545.99,51.20537,89.0314285714277,False,none,0.0,78485.86176384758,78420.41377277503,65.44799107254948,64.53722722570308,0.9107638468464074,71.79071634907928,71.79071634907928,19.042645761238685,4.845945263859065,1.0
2026-05-02 16:15:00,78546.0,78596.61,78505.62,78510.63,78.26442,92.47857142857018,False,none,0.0,78502.46295862625,78437.99456852824,64.46839009800169,67.08291420646134,-2.6145241084596478,65.17044611720524,65.17044611720524,19.086145812769395,-6.620270231874031,1.0
2026-05-02 16:30:00,78510.62,78510.62,78430.07,78430.08,42.70053,83.04571428571217,False,none,0.0,78491.66421740562,78441.97445751539,49.68975989022874,63.287266035009985,-13.597506144781242,52.55349854267261,52.55349854267261,19.207437843928716,-12.616947574532638,1.0
2026-05-02 16:45:00,78430.07,78500.0,78430.07,78455.02,22.25482,81.9228571428539,False,none,0.0,78489.5585099659,78448.87927615315,40.679233812741586,57.07036157159449,-16.391127758852903,55.59546081468124,55.59546081468124,19.268289786503495,3.0419622720086323,-1.0
2026-05-02 17:00:00,78455.02,78459.5,78418.91,78435.01,88.65941,80.7921428571395,False,none,0.0,78481.55008014296,78451.97808897067,29.57199117228447,48.4372902540899,-18.865299081805432,52.50856236125585,52.50856236125585,19.276820392363177,-3.086898453425391,1.0
2026-05-02 17:15:00,78435.01,78450.0,78415.47,78415.7,78.06352,78.32357142856823,False,none,0.0,78469.23019653854,78451.78693074721,17.443265791327576,37.79117151047026,-20.34790571914268,49.478663702575005,49.478663702575005,19.238975389395076,-3.0298986586808425,1.0
2026-05-02 17:30:00,78415.7,78485.53,78415.7,78426.85,24.71265,77.07785714285377,False,none,0.0,78462.30932847767,78453.01570768458,9.293620793090668,27.229867086422686,-17.93624629333202,51.331884007937354,51.331884007937354,19.14521123359483,1.853220305362349,-1.0
2026-05-02 17:45:00,78426.85,78430.94,78368.24,78398.02,21.96285,69.08642857142488,False,none,0.0,78448.32647433995,78449.81269363122,-1.4862192912696628,15.87243997292925,-17.358659264198913,46.31185611650792,46.31185611650792,19.04537611316747,-5.020027891429436,1.0
2026-05-02 18:00:00,78398.03,78398.03,78310.54,78324.71,37.94749,69.86785714285361,False,none,0.0,78416.30262080135,78436.32394938174,-20.021328580391128,1.2367009056417544,-21.258029486032882,36.06270770716297,36.06270770716297,19.010417826550164,-10.249148409344947,1.0
2026-05-02 18:15:00,78324.71,78394.04,78310.84,78391.92,33.41592,69.99428571428247,False,none,0.0,78410.29565771627,78433.7353609682,-23.43970325193368,-10.21110815861887,-13.228595093314809,48.09767760691399,48.09767760691399,19.055940794086656,12.034969899751019,-1.0
2026-05-02 18:30:00,78391.92,78454.64,78391.91,78411.5,22.4386,70.47357142856761,False,none,0.0,78411.1210709461,78434.07992996363,-22.958859017526265,-17.893745839091594,-5.065113178434672,51.15858204496455,51.15858204496455,19.05171534589651,3.0609044380505566,-1.0
2026-05-02 18:45:00,78411.5,78493.31,78411.49,78466.62,24.35768,71.36785714285361,False,none,0.0,78427.37640063265,78442.11493120136,-14.738530568705755,-20.053920240156142,5.3153896714503865,58.94770997637542,58.94770997637542,19.06721525968792,7.789127931410874,1.0
2026-05-02 19:00:00,78466.63,78510.0,78447.97,78470.19,62.18496,70.86571428571084,False,none,0.0,78440.95763903232,78449.64740863454,-8.689769602220622,-19.04626232204479,10.356492719824168,59.42666227646217,59.42666227646217,19.002360258548762,0.47895230008674616,1.0
2026-05-02 19:15:00,78470.19,78475.53,78440.11,78457.0,66.76079,68.38071428571129,False,none,0.0,78447.62710228808,78454.33630954153,-6.70920725344331,-17.274099100100727,10.564891846657417,56.63655911202601,56.63655911202601,18.898610787488693,-2.790103164436154,-1.0
2026-05-02 19:30:00,78457.0,78521.68,78450.55,78497.46,30.14252,66.63857142856848,False,none,0.0,78464.11572148805,78464.14297322971,-0.027251741659711115,-13.311814979948132,13.28456323828842,62.76516127402271,62.76516127402271,18.80595434024748,6.128602161996696,1.0
2026-05-02 19:45:00,78497.46,78497.47,78457.0,78486.0,22.96639,63.029999999996754,False,none,0.0,78473.45548502204,78471.09851906262,2.356965959421359,-9.38625224112975,11.743218200551109,60.019295683391874,60.019295683391874,18.678269801458008,-2.745865590630835,-1.0
2026-05-02 20:00:00,78486.23,78491.26,78434.14,78434.14,12.81892,61.35642857142583,False,none,0.0,78465.70997879437,78469.74513369819,-4.035154903816874,-8.705326871029705,4.670171967212831,48.94515210313866,48.94515210313866,18.63168309628718,-11.074143580253214,-1.0
2026-05-02 20:15:00,78434.14,78434.15,78421.41,78426.31,10.53791,57.27142857142566,False,none,0.0,78457.1932559025,78467.27242260415,-10.07916670164559,-10.2585720026955,0.17940530104990948,47.43493709843276,47.43493709843276,18.52842961941762,-1.5102150047058984,-1.0
2026-05-02 20:30:00,78426.31,78479.5,78426.31,78433.16,18.21831,58.17142857142608,False,none,0.0,78452.31008138461,78465.90494095228,-13.594859567674575,-12.511122106690047,-1.083737460984528,49.008020421741946,49.008020421741946,18.377110236680178,1.5730833233091843,-1.0
2026-05-02 20:45:00,78433.15,78452.19,78418.32,78451.38,20.35372,58.12428571428297,False,none,0.0,78453.53549888637,78467.15216208229,-13.61666319592041,-14.00395297785444,0.3872897819340295,53.26001637562288,53.26001637562288,18.22031147493984,4.251995953880936,1.0
2026-05-02 21:00:00,78451.37,78513.8,78450.55,78450.55,28.0722,57.65428571428284,False,none,0.0,78454.12611144359,78468.01650303967,-13.890391596083646,-15.042415368181054,1.152023772097408,53.029801892705244,53.029801892705244,18.005812695707426,-0.23021448291763846,-1.0
2026-05-02 21:15:00,78450.56,78493.98,78439.51,78493.97,22.21048,57.066428571426,False,none,0.0,78466.79664205686,78474.85604636779,-8.059404310930404,-13.561794924451025,5.502390613520621,62.67541799093398,62.67541799093398,17.867542806238212,9.645616098228736,1.0
2026-05-02 21:30:00,78493.97,79199.48,78493.97,78806.68,589.25816,101.21071428571096,False,none,0.0,78565.32863990289,78525.43630754008,39.89233236281143,4.868522986624081,35.02380937618735,86.12599082034765,86.12599082034765,17.980357372220592,23.450572829413673,1.0
2026-05-02 21:45:00,78806.67,78911.82,78719.77,78719.78,94.99753,108.98571428571138,False,none,0.0,78616.9060196648,78557.94664773559,58.95937192921701,24.92901306866565,34.03035886055136,71.79922359416712,71.79922359416712,18.18974225772667,-14.326767226180536,-1.0
2026-05-02 22:00:00,78719.78,78799.48,78664.66,78771.13,79.56949,114.13499999999684,False,none,0.0,78670.85370530108,78594.03265052193,76.8210547791532,45.559146901571346,31.261907877581855,74.64729512680606,74.64729512680606,18.32927074616837,2.84807153263894,1.0
2026-05-02 22:15:00,78771.13,78776.37,78610.46,78620.0,71.92304,120.14142857142517,False,none,0.0,78668.92787773175,78604.38192506156,64.54595267018885,55.59387211050709,8.952080559681761,55.719526246978454,55.719526246978454,18.621722388958975,-18.927768879827603,-1.0
2026-05-02 22:30:00,78619.99,78750.0,78619.99,78660.16,49.80775,124.99714285713917,False,none,0.0,78677.7973650287,78619.06972874748,58.727636281226296,60.27958556658673,-1.5519492853604362,58.88555428921811,58.88555428921811,18.835930761068838,3.1660280422396596,-1.0
2026-05-02 22:45:00,78660.16,78872.39,78660.15,78832.98,65.18984,137.62714285713966,False,none,0.0,78732.8152259921,78656.54231912979,76.27290686231572,69.53266161625547,6.740245246060255,69.58174319126735,69.58174319126735,19.081430658307116,10.696188902049236,1.0
2026-05-02 23:00:00,78832.98,78832.98,78689.2,78740.13,28.05863,142.816428571426,False,none,0.0,78748.20587849274,78676.39104301514,71.81483547759126,74.11933439938505,-2.304498921793794,59.997693934682786,59.997693934682786,19.33826931150778,-9.584049256584564,1.0
2026-05-02 23:15:00,78740.14,78802.63,78722.06,78802.28,27.98778,145.68071428571213,False,none,0.0,78776.6861473602,78702.62425049975,74.061896860454,77.77156712154684,-3.709670261092839,63.8108397249934,63.8108397249934,19.526898396337796,3.813145790310614,-1.0
2026-05-02 23:30:00,78802.29,78819.99,78689.2,78689.21,26.36629,150.9428571428559,False,none,0.0,78765.5685612272,78709.53110602223,56.03745520497614,73.47181025731463,-17.43435505233849,53.255726393649525,53.255726393649525,19.745163917335027,-10.555113331343875,1.0
2026-05-02 23:45:00,78689.2,78706.84,78631.9,78686.85,32.07951,155.38571428571387,False,none,0.0,78755.13103361182,78715.00443973616,40.12659387565509,64.2946815835569,-24.168087707901805,53.04642068004154,53.04642068004154,19.85033189661923,-0.2093057136079821,1.0
2026-05-03 00:00:00,78686.84,78754.55,78557.61,78573.12,74.58424,165.653571428571,False,none,0.0,78713.73987990823,78703.31760271594,10.422277192294132,46.761041718025936,-36.338764525731804,43.607346217225334,43.607346217225334,19.97957552075938,-9.439074462816208,1.0
2026-05-03 00:15:00,78573.11,78635.58,78501.0,78629.5,67.30348,172.8471428571429,False,none,0.0,78696.78976678535,78700.62687082498,-3.8371040396305034,28.95258437956398,-32.78968841919448,48.77180008182664,48.77180008182664,20.072222349223885,5.164453864601306,-1.0
2026-05-03 00:30:00,78629.5,78677.0,78620.63,78633.17,23.17733,172.355714285714,False,none,0.0,78684.10359663737,78698.45329755319,-14.349700915816356,12.459049270753638,-26.808750186569995,49.118453202846716,49.118453202846716,20.068340195414457,0.3466531210200756,-1.0
2026-05-03 00:45:00,78633.17,78647.44,78490.61,78542.32,68.89911,179.6671428571426,False,none,0.0,78648.01151986544,78683.27083323896,-35.259313373520854,-6.6966236911214025,-28.56268968239945,41.22606075597074,41.22606075597074,20.080997684296975,-7.892392446875974,1.0
2026-05-03 01:00:00,78542.33,78542.33,78257.61,78361.03,161.33856,149.6107142857145,False,none,0.0,78568.1782218248,78643.61787915205,-75.43965732725337,-34.56368579736111,-40.87597152989226,30.170377291901445,30.170377291901445,20.15018399775868,-11.055683464069297,1.0
2026-05-03 01:15:00,78361.03,78394.1,78214.88,78280.68,104.63954,148.6942857142858,False,none,0.0,78483.29525170516,78596.6084857077,-113.31323400253314,-67.66813200965093,-45.6451019928822,26.562244548988247,26.562244548988247,20.169005027400797,-3.608132742913199,1.0
2026-05-03 01:30:00,78280.68,78280.68,78152.25,78236.45,93.25328,148.23785714285728,False,none,0.0,78405.16306004071,78548.26211417746,-143.09905413675006,-101.4036769135498,-41.69537722320025,24.703645074999088,24.703645074999088,20.120541539420444,-1.858599473989159,1.0
2026-05-03 01:45:00,78236.45,78285.0,78227.2,78240.83,31.78263,140.5157142857154,False,none,0.0,78346.47307523857,78505.72684577813,-159.25377053956618,-130.47793864598688,-28.775831893579294,25.29523188074043,25.29523188074043,19.99678765157002,0.5915868057413434,-1.0
2026-05-03 02:00:00,78240.84,78309.09,78120.0,78193.43,101.69448,144.73571428571557,False,none,0.0,78288.48928552249,78461.04408839445,-172.55480287196406,-155.02487107015304,-17.529931801811017,23.05493954767806,23.05493954767806,19.829980217476397,-2.2402923330623707,1.0
2026-05-03 02:15:00,78193.44,78199.85,78108.75,78113.07,57.17213,136.08285714285844,False,none,0.0,78221.90019855367,78409.80318343098,-187.90298487730615,-176.96145061561498,-10.941534261691174,19.678151108827294,19.678151108827294,19.64156300866184,-3.3767884388507667,1.0
2026-05-03 02:30:00,78113.06,78170.0,78113.06,78122.61,26.484,129.88000000000153,False,none,0.0,78174.35771146821,78365.60518845718,-191.2474769889668,-192.6425400553761,1.3950630664092785,21.243201451174173,21.243201451174173,19.41100218684285,1.5650503423468791,1.0
2026-05-03 02:45:00,78122.61,78199.06,78121.77,78171.85,37.07857,129.64571428571486,False,none,0.0,78153.0789435202,78333.40386114243,-180.3249176222307,-198.69051340214185,18.365595779911132,29.36204796509395,29.36204796509395,19.232138259191263,8.118846513919777,1.0
2026-05-03 03:00:00,78171.86,78189.35,78121.95,78134.7,85.81047,125.11785714285776,False,none,0.0,78127.73665537944,78299.61010940543,-171.8734540259902,-198.7840656182289,26.910611592238695,26.965189068049867,26.965189068049867,19.022809853023396,-2.3968588970440834,-1.0
2026-05-03 03:15:00,78134.7,78149.08,78109.94,78109.94,43.64033,122.5607142857147,False,none,0.0,78102.72456374306,78266.20026678091,-163.47570303785324,-194.74432421710577,31.268621179252534,25.386684376688706,25.386684376688706,18.776962460188543,-1.578504691361161,-1.0
2026-05-03 03:30:00,78109.95,78208.0,78109.94,78132.52,39.82742,115.49785714285724,False,none,0.0,78091.4005321278,78239.92060600255,-148.5200738747517,-185.52411837450026,37.004044499748574,29.67714709582718,29.67714709582718,18.53655506775119,4.290462719138475,1.0
2026-05-03 03:45:00,78132.52,78217.59,78132.51,78203.08,31.07768,111.96214285714294,False,none,0.0,78104.306745418,78226.86690173576,-122.56015631776245,-168.79745453472668,46.237298216964234,41.658181989387934,41.658181989387934,18.404495959729903,11.981034893560754,1.0
2026-05-03 04:00:00,78203.07,78206.84,78120.0,78147.03,17.9043,114.1385714285716,False,none,0.0,78099.96559054487,78207.54877721767,-107.58318667279673,-150.85118867640537,43.26800200360864,36.07798959767094,36.07798959767094,18.28206260881101,-5.5801923917169916,-1.0
2026-05-03 04:15:00,78147.02,78236.45,78147.02,78222.95,25.60091,109.32428571428524,False,none,0.0,78119.53445384768,78201.48537127436,-81.95091742668592,-128.40724151833552,46.456324091649606,47.05630360521782,47.05630360521782,18.240533464960905,10.978314007546878,1.0
2026-05-03 04:30:00,78222.95,78236.45,78186.53,78186.53,16.29624,92.55285714285648,False,none,0.0,78125.64886002665,78191.20903355192,-65.56017352527124,-106.28419456899549,40.72402104372425,43.00683194481236,43.00683194481236,18.17728088416817,-4.049471660405459,-1.0
2026-05-03 04:45:00,78186.54,78194.0,78144.68,78163.19,29.91218,83.27428571428547,False,none,0.0,78124.83849143227,78179.04334464831,-54.20485321604065,-86.40856836834594,32.20371515230529,40.456914226428864,40.456914226428864,18.075391846104196,-2.5499177183834973,-1.0
2026-05-03 05:00:00,78163.19,78260.15,78163.17,78239.87,38.65623,81.0278571428571,False,none,0.0,78146.94494962368,78179.46549973285,-32.52055010916956,-64.5936698753644,32.073119766194836,51.29873362496512,51.29873362496512,18.050857690055153,10.841819398536252,1.0
2026-05-03 05:15:00,78239.86,78260.75,78223.22,78226.16,13.49578,79.57999999999967,False,none,0.0,78161.07809543828,78178.20298248857,-17.124887050289544,-43.80677134801161,26.681884297722064,49.458556755625956,49.458556755625956,17.97379537153227,-1.8401768693391602,-1.0
2026-05-03 05:30:00,78226.17,78230.0,78206.26,78206.26,34.62884,67.769285714286,False,none,0.0,78167.08542243126,78174.5447586098,-7.459336178537342,-25.956282604766145,18.496946426228803,46.68077241402486,46.68077241402486,17.863819119189095,-2.777784341601098,-1.0
2026-05-03 05:45:00,78206.26,78254.82,78206.26,78249.42,11.312,64.73071428571504,False,none,0.0,78184.57219684799,78177.73969830982,6.832498538176878,-8.64703145402278,15.479529992199659,53.19640524962844,53.19640524962844,17.775497936648467,6.515632835603583,1.0
2026-05-03 06:00:00,78249.41,78249.42,78144.9,78151.37,147.29565,68.12928571428658,False,none,0.0,78170.77865197835,78166.88422302764,3.8944289507198846,1.9923654306564202,1.9020635200634644,40.38378657662491,40.38378657662491,17.790393075779132,-12.812618673003534,-1.0
2026-05-03 06:15:00,78150.85,78150.86,78084.08,78115.33,84.75168,67.37857142857267,False,none,0.0,78150.20721093018,78152.3507676868,-2.1435567566222744,6.703987123010485,-8.84754387963276,36.67326995213866,36.67326995213866,17.773773538300418,-3.710516624486246,1.0
2026-05-03 06:30:00,78115.33,78166.76,78115.33,78140.0,20.00946,66.23785714285727,False,none,0.0,78141.65991382636,78143.20699174883,-1.5470779224706348,9.580255631226365,-11.127333553697,40.9199041162456,40.9199041162456,17.73692331433683,4.246634164106936,-1.0
2026-05-03 06:45:00,78139.99,78337.26,78139.99,78288.3,54.88554,77.53285714285656,False,none,0.0,78177.62167356083,78156.50673395976,21.114939601073274,19.13430044281246,1.9806391582608143,59.55367648587957,59.55367648587957,17.874442202771064,18.633772369633974,1.0
2026-05-03 07:00:00,78288.3,78444.18,78288.29,78346.65,59.68983,81.66357142857098,False,none,0.0,78222.56182878943,78176.95654458526,45.60528420416813,34.14463874567215,11.460645458495982,64.5774603408905,64.5774603408905,17.9817782538616,5.023783855010926,1.0
2026-05-03 07:15:00,78346.65,78483.67,78343.51,78412.76,117.38292,85.59785714285681,False,none,0.0,78276.45171912968,78204.85139432822,71.60032480146037,53.567895692867395,18.03242910859298,69.48519172126372,69.48519172126372,18.060797284532725,4.907731380373221,1.0
2026-05-03 07:30:00,78412.76,78448.4,78378.86,78378.86,87.19153,84.36214285714232,False,none,0.0,78308.63343424596,78225.07130586733,83.56212837863131,71.0263265911976,12.535801787433712,64.26707142480203,64.26707142480203,18.118936367272248,-5.2181202964616915,-1.0
2026-05-03 07:45:00,78378.87,78400.58,78361.33,78363.25,35.15658,80.7778571428571,False,none,0.0,78328.90333834114,78241.02351367044,87.87982467070105,84.2555251027714,3.624299567929654,61.82379481349365,61.82379481349365,18.121630383643804,-2.4432766113083773,-1.0
2026-05-03 08:00:00,78363.24,78505.92,78363.24,78450.55,40.1007,87.40357142857101,False,none,0.0,78369.02431492195,78267.82493455149,101.19938037045358,97.66222418480673,3.5371561856468503,69.28678257489561,69.28678257489561,18.14294309524108,7.462987761401962,1.0
2026-05-03 08:15:00,78450.56,78481.76,78411.15,78417.59,33.56897,88.92428571428484,False,none,0.0,78390.31816644021,78287.10332729833,103.21483914187411,107.10956300244659,-3.8947238605724834,63.89706750494083,63.89706750494083,18.152736400075252,-5.389715069954782,1.0
2026-05-03 08:30:00,78417.58,78441.78,78388.3,78439.45,14.66156,85.81714285714199,False,none,0.0,78412.41830471209,78307.46599143768,104.95231327440706,113.62556157902506,-8.673248304618,65.90723627746519,65.90723627746519,18.107390878586344,2.0101687725243593,-1.0
2026-05-03 08:45:00,78439.45,78455.0,78387.86,78387.86,13.6857,87.93214285714203,False,none,0.0,78414.22850300823,78318.28799571932,95.94050728890579,114.20462058107012,-18.264113292164325,57.30192521871521,57.30192521871521,18.102150078967846,-8.605311058749976,1.0
2026-05-03 09:00:00,78387.87,78440.49,78354.53,78402.79,54.46033,92.37642857142782,False,none,0.0,78419.14092893605,78330.07779090882,89.06313802722434,111.36880087648706,-22.305662849262717,59.069456900910026,59.069456900910026,18.040697848934027,1.7675316821948144,-1.0
2026-05-03 09:15:00,78402.79,78526.14,78402.78,78500.01,77.31808,97.71928571428414,False,none,0.0,78449.88388645987,78354.45412949569,95.42975696417852,110.95363256888689,-15.523875604708365,68.7091639626803,68.7091639626803,18.035514676710687,9.639707061770267,-1.0
2026-05-03 09:30:00,78500.0,78604.67,78454.0,78514.83,111.12432,101.01571428571228,False,none,0.0,78477.2907640607,78378.2658100153,99.02495404539513,111.36124077707242,-12.33628673167729,69.94242443143204,69.94242443143204,17.967285187705222,1.2332604687517517,-1.0
2026-05-03 09:45:00,78514.83,78550.0,78486.73,78529.57,50.22937,100.76499999999838,False,none,0.0,78501.98845124093,78401.532637292,100.45581394893816,111.64376812631957,-11.187954177381414,71.23126624598578,71.23126624598578,17.845179678420266,1.2888418145537344,-1.0
2026-05-03 10:00:00,78529.57,78534.4,78428.81,78491.26,44.00443,104.63357142857004,False,none,0.0,78509.44328167789,78416.7173787169,92.72590296098497,108.59429950707936,-15.868396546094388,63.183818681874904,63.183818681874904,17.7667996037272,-8.047447564110875,1.0
2026-05-03 10:15:00,78491.26,78491.27,78430.59,78430.59,21.97061,94.87714285714276,False,none,0.0,78497.11867431787,78421.48960625559,75.62906806227693,99.85304316538692,-24.223975103109993,52.45753743629168,52.45753743629168,17.762575379252453,-10.726281245583223,1.0
2026-05-03 10:30:00,78430.6,78465.05,78430.59,78450.55,42.49663,86.20357142857185,False,none,0.0,78492.3890164017,78428.47847290397,63.91054349773913,89.07101125934577,-25.16046776160664,55.31007532492607,55.31007532492607,17.717984669428454,2.8525378886343873,-1.0
2026-05-03 10:45:00,78450.55,78450.55,78406.97,78408.01,32.32314,79.30500000000029,False,none,0.0,78475.93005383683,78428.52259877998,47.40745505684754,75.2229802902942,-27.815525233446664,48.25756049867955,48.25756049867955,17.69442813913426,-7.052514826246515,1.0
2026-05-03 11:00:00,78408.01,78554.67,78380.0,78526.2,79.36225,86.81428571428634,True,bull,0.6664380435737188,78496.10700835932,78445.30900245268,50.79800590664672,66.46821776669104,-15.670211860044319,63.16921731423903,63.16921731423903,17.7940879718893,14.911656815559475,-1.0
2026-05-03 11:15:00,78526.21,78530.41,78501.2,78508.7,29.05393,86.09714285714394,False,none,0.0,78506.29507619237,78457.64791368121,48.64716251115897,59.46405765480765,-10.81689514364868,60.231874459947655,60.231874459947655,17.84098249549362,-2.937342854291373,1.0
2026-05-03 11:30:00,78508.71,78747.43,78508.7,78717.09,137.9189,92.95785714285844,False,none,0.0,78572.83410520437,78498.23582570195,74.59827950241743,63.891121494309374,10.707158008108053,75.64450741578148,75.64450741578148,18.008041353264527,15.412632955833821,1.0
2026-05-03 11:45:00,78717.1,78849.22,78656.0,78656.01,166.49622,101.71571428571562,False,none,0.0,78606.54065011347,78525.52051940585,81.02013070762041,69.46459510578788,11.555535601832531,66.95245526049102,66.95245526049102,18.18942646986766,-8.692052155290455,-1.0
2026-05-03 12:00:00,78656.01,78878.77,78656.0,78856.8,118.50669,113.80785714285904,False,none,0.0,78688.87372309306,78578.27367645293,110.60004664013104,84.14260937691124,26.457437263219802,76.91723579043918,76.91723579043918,18.39945490530851,9.964780529948158,1.0
2026-05-03 12:15:00,78856.79,78856.8,78747.76,78773.22,47.1305,116.80071428571682,False,none,0.0,78728.05814284545,78613.10564963345,114.95249321199663,96.16171676683061,18.790776445166017,67.26807054699543,67.26807054699543,18.629293190514858,-9.649165243443747,-1.0
2026-05-03 12:30:00,78773.22,78792.54,78687.5,78792.53,68.22006,118.16357142857304,False,none,0.0,78762.66667668366,78646.60178219767,116.06489448598586,105.00604101282178,11.058853473164078,68.31750964595972,68.31750964595972,18.76070353721185,1.0494390989642852,1.0
2026-05-03 12:45:00,78792.53,78830.6,78721.16,78747.09,60.42462,117.16928571428744,False,none,0.0,78775.24635649247,78669.6374964965,105.60885999596212,107.34459025277413,-1.7357302568120048,62.894431920689925,62.894431920689925,18.864103348728328,-5.423077725269792,1.0
2026-05-03 13:00:00,78747.09,78769.63,78715.43,78750.7,51.11979,110.27857142857412,False,none,0.0,78784.61201229658,78690.32689492007,94.28511737650842,104.69528521306783,-10.41016783655941,63.159950450044676,63.159950450044676,18.873875861157508,0.2655185293547504,-1.0
2026-05-03 13:15:00,78750.7,78750.7,78592.13,78643.99,62.93693,117.08571428571616,False,none,0.0,78760.20678332091,78693.17261019448,67.03417312643433,92.77298334416675,-25.73881021773242,50.86413634270795,50.86413634270795,18.962449100699608,-12.295814107336724,1.0
2026-05-03 13:30:00,78644.0,78703.74,78586.99,78620.0,43.45404,117.88285714285928,False,none,0.0,78733.16879610589,78691.92004723939,41.2487488665065,74.83040500578674,-33.58165613928024,48.44117092542012,48.44117092542012,18.98763488781701,-2.422965417287834,1.0
